,customer,gender,age,card_name,date,merchant,amount,company,installment,location,category,point
227,C047,F,20,현대카드 X BOOST,2022-06-01,쿠팡,48462,현대카드,10,서울,전자상거래,네이버 포인트
228,C015,M,60,NH올원 All100(올백)카드,2023-02-02,업무서비스,8361,NH농협카드,3,강원,가정생활/서비스,NH포인트
229,C037,F,40,별다줄카드,2023-01-15,KTX,15430,NH농협카드,11,울산,여행/교통,NH포인트
230,C019,M,60,롯데백화점 FLEX카드,2023-05-09,문화용품,1487,롯데카드,3,대구,스포츠/문화/레저,네이버 포인트
231,C035,F,60,American Express Gold Card,2023-03-08,주유소,4916,현대카드,29,광주,주유,M-POINT
232,C017,M,60,하나 CLUB H 아메리칸 익스프레스 리저브 카드,2022-12-16,자동차용품,1477,하나카드,19,부산,자동차,네이버 포인트
233,C010,M,60,톡톡D 카드,2022-12-13,커피,23126,KB국민카드,10,전남,요식/유흥,네이버 포인트
234,C041,M,30,KB국민 My WE:SH 카드,2022-08-18,백화점,8128,KB국민카드,6,전남,유통,네이버 포인트
235,C041,M,30,LOCA LIKIT Play,2023-04-17,백화점,70599,롯데카드,31,광주,유통,네이버 포인트
236,C012,F,30,현대카드 M BOOST,2023-02-01,공과금,22867,현대카드,11,부산,가정생활/서비스,네이버 포인트
237,C032,M,20,BC 바로 페이백 플러스,2022-12-23,중식,15387,BC카드,7,대구,요식/유흥,네이버 포인트
238,C039,M,50,카드의정석 WOWRI,2022-06-03,KTX,23164,우리카드,23,전북,여행/교통,네이버 포인트
239,C047,F,20,현대카드 X BOOST,2022-10-27,항공,17092,현대카드,11,대전,여행/교통,M-POINT
240,C030,M,50,현대카드ZERO Edition2(할인형),2023-01-21,여행사,18957,현대카드,0,광주,여행/교통,네이버 포인트
241,C015,M,60,NH올원 All100(올백)카드,2023-01-17,유아교육,12887,NH농협카드,16,대구,교육/학원,네이버 포인트
242,C003,M,20,LOCA LIKIT - Manhattan Yellow,2022-11-20,안경,2489,롯데카드,33,인천,의류/잡화,L.POINT
243,C045,F,60,K-FIRST (모바일전용),2023-02-19,온라인거래,56522,BC카드,0,전북,전자상거래,TOP POINT2
244,C009,F,60,알뜰교통카드,2023-01-10,취미/오락,1094,우리카드,30,울산,스포츠/문화/레저,네이버 포인트
245,C041,M,30,LOCA LIKIT Play,2022-05-29,온라인거래,107859,롯데카드,32,광주,전자상거래,네이버 포인트
246,C004,F,40,THE iD. PLATINUM(포인트),2023-03-20,약국,10152,삼성카드,31,경남,의료,네이버 포인트
247,C030,M,50,삼성카드 taptap O,2023-03-20,자동차용품,1125,삼성카드,10,충남,자동차,네이버 포인트
248,C050,M,10,신한카드 B.Big(삑),2022-12-29,양식,26872,신한카드,28,광주,요식/유흥,네이버 포인트
249,C030,M,50,현대카드ZERO Edition2(할인형),2022-09-19,자동차서비스,1274,현대카드,13,부산,자동차,네이버 포인트
250,C034,F,50,신한카드 Deep Dream(모베러웍스),2023-04-23,패션/잡화,1781,신한카드,13,서울,의류/잡화,마이신한포인트
251,C010,M,60,#MY WAY 카드,2022-12-04,LPG,7247,하나카드,34,광주,주유,네이버 포인트
252,C034,F,50,신한카드 Deep Dream(모베러웍스),2023-03-13,백화점,8258,신한카드,3,전북,유통,마이신한포인트
253,C032,M,20,BC 바로 페이백 플러스,2022-11-01,세탁소,28443,BC카드,1,충북,가정생활/서비스,TOP POINT2
254,C048,M,40,신한카드 Deep Oil,2022-09-10,디지털 콘텐츠,311080,신한카드,16,경기,전자상거래,네이버 포인트
255,C003,M,20,BC 바로 에어 플러스,2023-03-19,정육점,30512,BC카드,28,강원,음/식료품,TOP POINT2
256,C032,M,20,BC 바로 페이백 플러스,2022-07-06,KTX,27093,BC카드,9,제주,여행/교통,네이버 포인트
257,C008,F,50,LOCA 365 카드,2022-06-29,백화점,32661,롯데카드,2,경남,유통,L.POINT
258,C032,M,20,BC 바로 페이백 플러스,2022-09-19,가전,2714,BC카드,9,서울,가전/가구,TOP POINT2
259,C048,M,40,신한카드 Deep Oil,2022-07-12,할인점/슈퍼마켓,7883,신한카드,21,대구,유통,네이버 포인트
260,C042,M,60,삼성카드 taptap O,2023-02-08,여행사,26121,삼성카드,6,전북,여행/교통,네이버 포인트
261,C018,M,50,삼성 iD SIMPLE 카드,2023-02-16,취미/오락,5624,삼성카드,0,인천,스포츠/문화/레저,보너스포인트
262,C041,M,30,KB국민 My WE:SH 카드,2023-03-16,양식,29271,KB국민카드,16,울산,요식/유흥,네이버 포인트
263,C047,F,20,현대카드 X BOOST,2023-01-18,문화용품,4317,현대카드,21,전남,스포츠/문화/레저,네이버 포인트
264,C050,M,10,탄탄대로 올쇼핑 티타늄카드,2023-02-21,정육점,2941,KB국민카드,9,대전,음/식료품,네이버 포인트
265,C007,F,20,신세계 BC 바로 콰트로 플러스,2022-11-12,가구,2097,BC카드,3,대구,가전/가구,TOP POINT2
266,C005,F,60,NH올원 Shopping&11번가카드(R2타입),2022-06-01,쿠팡,171197,NH농협카드,29,울산,전자상거래,NH포인트
267,C018,M,50,삼성 iD SIMPLE 카드,2022-12-31,예체능학원,11809,삼성카드,3,부산,교육/학원,보너스포인트
268,C036,F,40,삼성카드 & MILEAGE PLATINUM (스카이패스),2022-10-17,치과병원,1789,삼성카드,23,전남,의료,네이버 포인트
269,C024,F,30,BeV V카드(스카이패스형),2022-05-25,문화용품,1176,KB국민카드,26,강원,스포츠/문화/레저,포인트리
270,C004,F,40,THE iD. PLATINUM(포인트),2023-03-15,독서실,4941,삼성카드,27,부산,교육/학원,보너스포인트
271,C013,F,30,LOCA LIKIT 1.2,2022-06-06,패션/잡화,1191,롯데카드,27,대구,의류/잡화,L.POINT
272,C017,M,60,NH20 해봄카드,2022-06-13,스포츠시설,3802,NH농협카드,11,서울,스포츠/문화/레저,NH포인트
273,C018,M,50,신세계 BC 바로 리워드 플러스,2023-01-14,미용실,1470,BC카드,19,대전,미용,네이버 포인트
274,C018,M,50,삼성 iD SIMPLE 카드,2023-05-10,LPG,10216,삼성카드,3,광주,주유,보너스포인트
275,C009,F,60,알뜰교통카드,2022-08-03,백화점,24765,우리카드,29,부산,유통,네이버 포인트
276,C045,F,60,신한카드 Deep Dream(모베러웍스),2022-12-15,자동차용품,1153,신한카드,9,서울,자동차,네이버 포인트
277,C026,M,20,롯데백화점 FLEX카드,2022-09-15,면세점,3134,롯데카드,28,서울,여행/교통,L.POINT
278,C029,M,30,LOCA 365 카드,2023-01-23,일반병원,10029,롯데카드,9,충남,의료,L.POINT
279,C046,F,60,IBK-Hybrid(하이브리드)카드,2023-03-16,노래방,3274,IBK기업은행,15,울산,요식/유흥,네이버 포인트
280,C016,M,40,NH20 해봄카드,2022-11-26,정육점,6420,NH농협카드,20,인천,음/식료품,네이버 포인트
281,C047,F,20,KB국민 My WE:SH 카드,2023-02-12,의복/의류,3107,KB국민카드,14,대전,의류/잡화,포인트리
282,C040,F,50,신한카드 Mr.Life,2022-09-23,백화점,18077,신한카드,14,경남,유통,마이신한포인트
283,C047,F,20,현대카드 X BOOST,2022-11-06,주유소,4429,현대카드,35,경기,주유,M-POINT
284,C038,F,20,별다줄카드,2022-08-25,생활잡화,6283,NH농협카드,16,충북,유통,네이버 포인트
285,C005,F,60,LOCA LIKIT - New York Blue,2022-12-25,양식,16495,롯데카드,32,세종,요식/유흥,네이버 포인트
286,C014,M,30,별다줄카드,2022-07-21,보험,12982,NH농협카드,31,강원,가정생활/서비스,NH포인트
287,C033,F,40,the Green Edition2,2022-06-09,농수산물,29159,현대카드,6,광주,음/식료품,M-POINT
288,C048,M,40,신한카드 Deep Oil,2023-02-02,보험,8426,신한카드,12,광주,가정생활/서비스,마이신한포인트
289,C014,M,30,ONE AIR(UniMile),2022-10-28,입시보습학원,3879,IBK기업은행,15,광주,교육/학원,네이버 포인트
290,C035,F,60,별다줄카드,2023-02-15,주유소,4580,NH농협카드,27,충북,주유,네이버 포인트
291,C022,M,30,카드의정석 UniMile,2023-03-18,농수산물,21100,우리카드,3,충남,음/식료품,모아포인트
292,C039,M,50,카드의정석 WOWRI,2022-05-25,생활서비스,4070,우리카드,8,경남,가정생활/서비스,모아포인트
293,C004,F,40,THE iD. PLATINUM(포인트),2022-08-25,정육점,33161,삼성카드,11,부산,음/식료품,보너스포인트
294,C010,M,60,톡톡D 카드,2022-10-02,LPG,4141,KB국민카드,33,인천,주유,네이버 포인트
295,C050,M,10,신한카드 B.Big(삑),2022-10-27,일식,3733,신한카드,26,충북,요식/유흥,네이버 포인트
296,C033,F,40,BLISS.7 카드(포인트),2022-08-16,놀이공원,3988,IBK기업은행,10,부산,스포츠/문화/레저,TOP POINT1
297,C026,M,20,삼성 iD ON 카드,2022-11-22,미용서비스,6116,삼성카드,6,강원,미용,보너스포인트
298,C035,F,60,별다줄카드,2022-06-08,입시보습학원,2919,NH농협카드,17,부산,교육/학원,NH포인트
299,C013,F,30,BC 바로 페이백 플러스,2022-05-29,항공,6181,BC카드,17,강원,여행/교통,TOP POINT2
300,C006,F,70,알뜰교통카드,2022-11-28,택시,6039,우리카드,33,경기,여행/교통,네이버 포인트
301,C026,M,20,삼성 iD ON 카드,2022-12-17,세탁소,4308,삼성카드,13,부산,가정생활/서비스,보너스포인트
302,C037,F,40,내맘대로 쁨 카드,2023-01-13,문화용품,2993,하나카드,31,부산,스포츠/문화/레저,하나머니
303,C043,M,50,탄탄대로 올쇼핑 티타늄카드,2022-10-08,디지털 콘텐츠,242869,KB국민카드,2,충남,전자상거래,포인트리
304,C038,F,20,별다줄카드,2023-01-29,LPG,7385,NH농협카드,21,광주,주유,NH포인트
305,C026,M,20,롯데백화점 FLEX카드,2023-04-13,생활잡화,70337,롯데카드,28,경남,유통,L.POINT
306,C009,F,60,알뜰교통카드,2023-03-03,백화점,18079,우리카드,26,강원,유통,네이버 포인트
307,C047,F,20,KB국민 My WE:SH 카드,2023-03-09,미용서비스,9507,KB국민카드,12,경북,미용,포인트리
308,C004,F,40,LOCA LIKIT 1.2,2022-11-24,백화점,25419,롯데카드,14,울산,유통,네이버 포인트
309,C016,M,40,NH20 해봄카드,2023-01-19,업무서비스,9712,NH농협카드,5,전남,가정생활/서비스,NH포인트
310,C043,M,50,탄탄대로 올쇼핑 티타늄카드,2022-11-10,버스,17449,KB국민카드,20,제주,여행/교통,네이버 포인트
311,C036,F,40,삼성카드 & MILEAGE PLATINUM (스카이패스),2022-07-05,미용서비스,8599,삼성카드,20,서울,미용,보너스포인트
312,C034,F,50,신한카드 Deep Dream(모베러웍스),2022-09-27,업무서비스,17002,신한카드,35,세종,가정생활/서비스,네이버 포인트
313,C036,F,40,MULTI On(멀티 온) 카드,2022-05-11,치과병원,12127,하나카드,20,세종,의료,하나머니
314,C010,M,60,톡톡D 카드,2022-08-13,LPG,11949,KB국민카드,28,충북,주유,포인트리
315,C027,M,40,신세계 BC 바로 SEVEN FLEX,2022-09-17,의복/의류,1706,BC카드,22,전북,의류/잡화,네이버 포인트
316,C049,F,10,BC 바로 리워드 플러스,2022-09-03,할인점/슈퍼마켓,29409,BC카드,22,세종,유통,TOP POINT2
317,C042,M,60,신세계 BC 바로 리워드 플러스,2022-06-02,가전,2627,BC카드,4,전남,가전/가구,네이버 포인트
318,C017,M,60,NH20 해봄카드,2022-08-12,화장품,12778,NH농협카드,19,서울,미용,네이버 포인트
319,C019,M,60,롯데백화점 FLEX카드,2022-08-30,자동차판매,1104,롯데카드,7,인천,자동차,네이버 포인트
320,C047,F,20,KB국민 My WE:SH 카드,2022-07-19,KTX,30821,KB국민카드,3,세종,여행/교통,네이버 포인트
321,C029,M,30,LOCA 365 카드,2022-10-30,자동차용품,1331,롯데카드,17,제주,자동차,L.POINT
322,C050,M,10,탄탄대로 올쇼핑 티타늄카드,2023-03-11,지하철,25716,KB국민카드,20,강원,여행/교통,포인트리
323,C012,F,30,신한카드 B.Big(삑),2022-12-26,면세점,3804,신한카드,6,전남,여행/교통,네이버 포인트
324,C036,F,40,삼성카드 & MILEAGE PLATINUM (스카이패스),2022-07-03,통신,7941,삼성카드,24,대구,가정생활/서비스,보너스포인트
325,C013,F,30,BC 바로 페이백 플러스,2022-06-24,가구,1639,BC카드,29,충남,가전/가구,TOP POINT2
326,C050,M,10,탄탄대로 올쇼핑 티타늄카드,2022-08-01,자동차용품,1525,KB국민카드,22,대전,자동차,포인트리
327,C009,F,60,다담카드,2023-02-14,주유소,9185,KB국민카드,14,전남,주유,네이버 포인트
328,C007,F,20,신세계 BC 바로 콰트로 플러스,2022-09-16,안경,2998,BC카드,35,부산,의류/잡화,네이버 포인트
329,C038,F,20,밸런스 카드,2022-06-13,주유소,5382,BC카드,12,대구,주유,네이버 포인트
330,C002,F,30,카드의정석 POINT,2022-05-12,편의점,27409,우리카드,7,충북,유통,네이버 포인트
331,C036,F,40,삼성카드 & MILEAGE PLATINUM (스카이패스),2022-07-07,양식,17476,삼성카드,19,제주,요식/유흥,보너스포인트
332,C023,M,20,탄탄대로 올쇼핑 티타늄카드,2022-12-11,가구,1636,KB국민카드,12,울산,가전/가구,네이버 포인트
333,C024,F,30,마일앤조이카드(대한항공),2022-05-16,생활잡화,86036,IBK기업은행,17,충북,유통,네이버 포인트
334,C024,F,30,마일앤조이카드(대한항공),2022-10-12,홈쇼핑,258708,IBK기업은행,12,세종,전자상거래,TOP POINT1
335,C012,F,30,신한카드 B.Big(삑),2023-04-26,농수산물,11276,신한카드,30,세종,음/식료품,마이신한포인트
336,C009,F,60,다담카드,2023-02-24,정육점,45931,KB국민카드,24,울산,음/식료품,네이버 포인트
337,C008,F,50,1Q Daily+,2022-12-17,취미/오락,5426,하나카드,18,세종,스포츠/문화/레저,하나머니
338,C040,F,50,MULTI Young(멀티 영) 카드,2022-05-28,정육점,4275,하나카드,14,경기,음/식료품,하나머니
339,C011,M,30,BC 바로 페이백 플러스,2023-03-13,화장품,12293,BC카드,16,충남,미용,TOP POINT2
340,C048,M,40,신한카드 Deep Oil,2023-04-06,KTX,23540,신한카드,7,대구,여행/교통,네이버 포인트
341,C017,M,60,하나 CLUB H 아메리칸 익스프레스 리저브 카드,2022-07-01,자동차용품,1155,하나카드,28,전북,자동차,네이버 포인트
342,C047,F,20,현대카드 X BOOST,2022-07-29,유아교육,4690,현대카드,17,강원,교육/학원,M-POINT
343,C044,F,30,Smart Any 카드(스마트애니),2022-09-04,가구,1222,하나카드,11,서울,가전/가구,네이버 포인트
344,C005,F,60,LOCA LIKIT - New York Blue,2023-03-15,주유소,4317,롯데카드,3,대구,주유,네이버 포인트
345,C038,F,20,별다줄카드,2022-06-16,네이버 쇼핑,231567,NH농협카드,31,대전,전자상거래,네이버 포인트
346,C049,F,10,BC 바로 리워드 플러스,2022-10-14,문화용품,1111,BC카드,29,대구,스포츠/문화/레저,TOP POINT2
347,C034,F,50,마일앤조이카드(아시아나),2023-05-01,안경,2503,IBK기업은행,24,대구,의류/잡화,네이버 포인트
348,C004,F,40,THE iD. PLATINUM(포인트),2022-10-05,쿠팡,204010,삼성카드,18,대전,전자상거래,보너스포인트
349,C015,M,60,현대카드ZERO Edition2(할인형),2023-04-17,안경,1911,현대카드,20,서울,의류/잡화,네이버 포인트
350,C048,M,40,신한카드 Deep Oil,2023-01-11,LPG,9415,신한카드,25,강원,주유,마이신한포인트
351,C020,M,70,다담카드,2023-02-03,노래방,29601,KB국민카드,2,대전,요식/유흥,네이버 포인트
352,C050,M,10,신한카드 B.Big(삑),2023-03-01,가전,2508,신한카드,23,광주,가전/가구,네이버 포인트
353,C037,F,40,별다줄카드,2022-12-30,배달앱,32228,NH농협카드,1,전남,전자상거래,네이버 포인트
354,C043,M,50,신한카드 Deep Dream Platinum+,2022-05-13,지하철,2857,신한카드,8,제주,여행/교통,네이버 포인트
355,C037,F,40,내맘대로 쁨 카드,2023-03-07,의복/의류,2866,하나카드,35,광주,의류/잡화,네이버 포인트
356,C047,F,20,KB국민 My WE:SH 카드,2022-05-21,주유소,5991,KB국민카드,10,울산,주유,네이버 포인트
357,C010,M,60,#MY WAY 카드,2023-02-23,화장품,12341,하나카드,30,전북,미용,하나머니
358,C003,M,20,BC 바로 에어 플러스,2022-12-27,시계/귀금속,1939,BC카드,13,전북,의류/잡화,TOP POINT2
359,C008,F,50,1Q Daily+,2022-09-15,입시보습학원,13812,하나카드,34,서울,교육/학원,하나머니
360,C012,F,30,현대카드 M BOOST,2023-03-13,정육점,7028,현대카드,13,전남,음/식료품,네이버 포인트
361,C031,M,20,IBK 무직타이거 카드(신용),2023-03-26,화장품,3568,IBK기업은행,18,경북,미용,네이버 포인트
362,C018,M,50,신세계 BC 바로 리워드 플러스,2022-08-15,한의원,11759,BC카드,19,대구,의료,네이버 포인트
363,C039,M,50,LOCA LIKIT 1.2,2022-11-11,주유소,2192,롯데카드,3,서울,주유,L.POINT
364,C043,M,50,탄탄대로 올쇼핑 티타늄카드,2022-09-04,편의점,26819,KB국민카드,22,강원,유통,네이버 포인트
365,C027,M,40,신세계 BC 바로 SEVEN FLEX,2023-05-03,가전,1572,BC카드,25,충남,가전/가구,TOP POINT2
366,C037,F,40,내맘대로 쁨 카드,2023-05-04,정육점,32252,하나카드,12,경기,음/식료품,하나머니
367,C008,F,50,LOCA 365 카드,2022-08-24,화장품,8841,롯데카드,29,제주,미용,네이버 포인트
368,C023,M,20,탄탄대로 올쇼핑 티타늄카드,2022-11-20,패션/잡화,1431,KB국민카드,25,충남,의류/잡화,포인트리
369,C030,M,50,현대카드ZERO Edition2(할인형),2022-11-29,가전,3065,현대카드,31,전북,가전/가구,네이버 포인트
370,C047,F,20,현대카드 X BOOST,2022-06-27,정육점,7313,현대카드,29,세종,음/식료품,네이버 포인트
371,C039,M,50,카드의정석 WOWRI,2022-06-14,약국,1974,우리카드,35,울산,의료,네이버 포인트
372,C012,F,30,현대카드 M BOOST,2023-03-28,자동차서비스,1327,현대카드,31,충북,자동차,M-POINT
